Song,Artist,Song Popularity,Danceability,Energy,Tempo,Speechiness,Artist Genres,Artist Popularity,Artist uri,Song uri,Song Duration
Pampero,Marco Carola,31,0.678,0.92,247.815,0.174,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,4ZkXX9ZNJlupidjpIdk8bQ,180000
The Move,Marco Carola,28,0.816,0.633,123.998,0.0479,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,0OjQLLK334YUUAigkBUMkz,180000
Black Box,Marco Carola,27,0.68,0.802,248.019,0.231,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,4XW0dFHtqSug1j6FsGbADr,180000
Apnea,Marco Carola,26,0.801,0.507,125.977,0.0712,"['italian techno', 'minimal techno', 'techno']",31,2p8O7NCyfWf1sIZamrU9N1,55pbUJkr3dHz3LYWTTejr2,180000
World Champ,Marlon Craft,64,0.516,0.565,178.177,0.207,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,4VIznE5GISZrFlTxFNE7Pc,180000
Somethin Wrong In Heaven,Marlon Craft,61,0.674,0.734,93.242,0.351,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,73ekBE1ZHp8ySUaX0YdCtR,180000
Off The Knob,Marlon Craft,59,0.829,0.537,120.002,0.273,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,1ulbgM5LonCdnnL4SqXamQ,180000
Cocky Humble,Marlon Craft,58,0.656,0.667,77.506,0.0783,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,3On4pF3q95Yd0nL9R6No01,180000
Robert Horry Freestyle,Marlon Craft,57,0.718,0.768,80.038,0.225,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,1YqWbETAgGG8sKS5yEFDHB,180000
Cheap Date,Marlon Craft,56,0.655,0.827,96.248,0.346,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,045yTNzD1xgxtATyd81jCy,180000
Keep Being You,Marlon Craft,32,0.484,0.703,86.984,0.363,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,4r6ITan3V8me1nS0b1sinP,180000
THE LOOP,Marlon Craft,55,0.675,0.926,164.114,0.455,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,1dSQTFRuAAQSGbFlLukmD5,180000
I Still Don't Cry,Marlon Craft,54,0.817,0.386,90.044,0.0731,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,0FOD0Km83V9o5SZTbbVmzL,180000
Not Good But Better,Marlon Craft,53,0.676,0.495,84.927,0.289,['nyc rap'],55,7MigDh04CCntQbsBvugEmb,1f37GxBJx7tIMAbLsZJhyM,180000
Give It To Me - Full Vocal Mix,Matt Sassari,85,0.874,0.869,126.027,0.0315,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,5ZduaRci3iNUiDfJbBfAaf,180000
The Voodoo Babe,Matt Sassari,62,0.823,0.855,125.975,0.0456,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,16Y0MeVVRU0SwpKDN9durD,180000
Give It to Me,Matt Sassari,61,0.838,0.664,126.047,0.0484,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,6joEpIEWpZYrezVvqrbvxy,180000
Remedy,Matt Sassari,60,0.726,0.861,128.041,0.123,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,1LoGrm5coC2yXhofVni5Cp,180000
Sleepwalking,Matt Sassari,55,0.612,0.832,126.023,0.0331,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,1pa7rBVipooMGzVN0Nausx,180000
El Sueno - Matt Sassari Edit,Matt Sassari,50,0.665,0.87,126.009,0.0413,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,6n13UCVXXO0xmod1SKBJZV,180000
Paris to Milan,Matt Sassari,48,0.816,0.718,126.007,0.0467,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,5S8F1wQh1TW1l30eO6qJGD,180000
Give It To Me (Sped Up),Matt Sassari,46,0.893,0.809,128.013,0.0323,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,2KAibO5JCHJU17QlrOteoz,180000
Boom Boom (feat. CHRSTPHR),Matt Sassari,45,0.85,0.766,125.987,0.189,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,41Fq0oWTtuGes9RR6UhMw1,180000
Morenita - Matt Sassari Remix,Matt Sassari,45,0.753,0.813,126.028,0.0584,"['french tech house', 'french techno', 'tech house']",63,21dVknSLCsK37cWozWDZZS,33EetRbFe71jWQJ7hwKwQw,180000
Drugs From Amsterdam,Mau P,78,0.683,0.932,125.002,0.0513,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,0w7JPlp7eEQI2EKW3ayXrv,180000
Gimme That Bounce,Mau P,69,0.801,0.96,126.045,0.264,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,7jURkEKDVEm9sHueqUX0ko,180000
Metro,Mau P,69,0.633,0.961,125.033,0.0503,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,6kkf975GwERykpvOTu7IXZ,180000
Dress Code,Mau P,67,0.716,0.94,128.015,0.0539,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,0rK3a7tLRVgJBoc2DP3tIX,180000
Miracle (with Ellie Goulding) - Mau P Remix,Mau P,64,0.642,0.943,128.005,0.0519,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,3lsiqFV6SKhBgzQCpuM1JR,180000
Ray Of Solar - Mau P Remix,Mau P,60,0.63,0.867,125.956,0.0479,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,7dq34q4YyMOOoCeGNieHv9,180000
Your Mind Is Dirty,Mau P,59,0.652,0.976,128.012,0.0604,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,0Ykdq9BLJqxLmEGobCkaix,180000
Drugs From Amsterdam - Reinier Zonneveld Remix,Mau P,50,0.72,0.961,132.921,0.155,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,3lBsiMe2z1zIrXz3xcUxhs,180000
I Want Your Soul - Mau P Remix,Mau P,48,0.785,0.872,127.011,0.0678,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,0I9Bt9ds5N3NGB2vlI4wrT,180000
Drugs From Amsterdam - Armand Van Helden Remix,Mau P,42,0.774,0.914,129.987,0.189,['tech house'],61,0w1sbtZVQoK6GzV4A4OkCv,1i7ystPYSrQGjDw3ykXTgR,180000
No Le Bajes - Radio Mix,Miguelle & Tons,42,0.795,0.855,129.006,0.0704,[],27,1U7nDI6jydkqHWaOtUdlkx,6XtFbNwhLEQnWXaasf2mwL,180000
La Milu - Radio Mix,Miguelle & Tons,36,0.854,0.511,130.014,0.153,[],27,1U7nDI6jydkqHWaOtUdlkx,27f3SLjNf8Uqb7bwMcX8hX,180000
Un Poquito - Paco Osuna Remix,Miguelle & Tons,36,0.799,0.724,129.003,0.0562,[],27,1U7nDI6jydkqHWaOtUdlkx,5JsDbxOnjyfZ8XgmcZfqn3,180000
Un Poquito,Miguelle & Tons,35,0.865,0.792,128.985,0.174,[],27,1U7nDI6jydkqHWaOtUdlkx,5eyKzdpiRHT0goYqWU36st,180000
Te Quiere - Radio Mix,Miguelle & Tons,31,0.752,0.576,129.997,0.0419,[],27,1U7nDI6jydkqHWaOtUdlkx,3Xk4bOUnpmBWuy0Op8MSPz,180000
No Le Bajes - Club Mix,Miguelle & Tons,31,0.801,0.961,129.015,0.0663,[],27,1U7nDI6jydkqHWaOtUdlkx,0K1S0eXpc3kbVZtennK0dc,180000
Back to Basics,Miguelle & Tons,27,0.554,0.663,129.018,0.0686,[],27,1U7nDI6jydkqHWaOtUdlkx,4xAIWF5KaDYdIFSMrlDVLs,180000
Mató Mató - Long Mix,Miguelle & Tons,23,0.75,0.793,128.999,0.0378,[],27,1U7nDI6jydkqHWaOtUdlkx,3c5Ofmvi5QFdrF12oPJcem,180000
Soul Love,Miguelle & Tons,22,0.785,0.779,126.012,0.0522,[],27,1U7nDI6jydkqHWaOtUdlkx,1w62YzNlCl0Ms5P7F81XEM,180000
Aguacero,Miguelle & Tons,21,0.798,0.614,131.01,0.114,[],27,1U7nDI6jydkqHWaOtUdlkx,7A8Mk19idfC1sNlBDomqt3,180000
Subterranean,Miss Monique,58,0.619,0.714,123.013,0.0387,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,1e21WWJUeqFhZhDuakGkdd,180000
Concorde,Miss Monique,58,0.692,0.864,124.0,0.0412,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,1QWj9NYh8ZcSugtyBhSIea,180000
All I Got,Miss Monique,54,0.651,0.93,122.99,0.0344,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,5bsWIPw0w09vT2lDV2nDQw,180000
Sorry (with Madonna) - Miss Monique Remix,Miss Monique,53,0.423,0.85,125.001,0.0442,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,4nb5Y4lJWwSccQRiFsHHcL,180000
Electric,Miss Monique,52,0.746,0.749,123.988,0.0454,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,62piGIpUTsY8HA7tdjfLS8,180000
Molfar,Miss Monique,51,0.774,0.869,122.985,0.0494,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,1MHO5ebuwaSgGaccdC5VPr,180000
Elamy,Miss Monique,49,0.621,0.968,125.0,0.0674,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,6jdaBz780wecXanS9elu68,180000
Loona,Miss Monique,49,0.733,0.867,123.004,0.0378,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,7F9ZEilwyY3tLj4rhAL5PP,180000
Biosphère,Miss Monique,47,0.603,0.944,123.98,0.0382,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,4yxlVbgJ5OdE9ipFOSMNGP,180000
Rebirth,Miss Monique,47,0.591,0.974,125.007,0.0449,['ukrainian electronic'],50,29TpNOsTNYbLb6Xa10H0PR,4yaXiOi0fml3ehTPOovp5K,180000
Time to Run,Modapit,45,0.574,0.918,126.007,0.0739,[],26,6KodO7gtDTYK7uhiu1z1Zb,4OdYcOJMWqWd7y3LSq0K7D,180000
Falling In Love,Modapit,31,0.64,0.847,126.051,0.0527,[],26,6KodO7gtDTYK7uhiu1z1Zb,1ttyJxrigqIMpdIfONSh64,180000
Out Of Control,Modapit,27,0.606,0.996,133.968,0.126,[],26,6KodO7gtDTYK7uhiu1z1Zb,4RL8EKJ482Evg4994fzEQh,180000
It's Only - Modapit Remix,Modapit,30,0.49,0.921,125.998,0.0531,[],26,6KodO7gtDTYK7uhiu1z1Zb,36VLw9opDUclwLjV5JFSuL,180000
Through My Mind,Modapit,28,0.549,0.97,133.968,0.113,[],26,6KodO7gtDTYK7uhiu1z1Zb,6UDuCReRrqTh8LZLL8MV91,180000
For You,Modapit,14,0.492,0.942,134.012,0.0441,[],26,6KodO7gtDTYK7uhiu1z1Zb,4pNL94wjo39LvrYcfBtuqq,180000
Dancing,Modapit,12,0.549,0.96,126.031,0.0477,[],26,6KodO7gtDTYK7uhiu1z1Zb,64fy3XbEGEPJ5Q5ByCKSTE,180000
On My Mind,Modapit,18,0.643,0.969,134.025,0.0636,[],26,6KodO7gtDTYK7uhiu1z1Zb,7vSQQ9QTmxPoNAUYpuEZYm,180000
It Goes Like,Modapit,18,0.599,0.945,126.029,0.0694,[],26,6KodO7gtDTYK7uhiu1z1Zb,4zXiKDr6LZaEQ4ALbpkyJm,180000
Want Your Love,Modapit,18,0.338,0.907,126.009,0.0547,[],26,6KodO7gtDTYK7uhiu1z1Zb,5iiOMxcS1QGxZItlVmlB2A,180000
Forbidden Feelingz,Nia Archives,65,0.513,0.799,108.43,0.14,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,0wrs5ucXutScEWOhdWdGBB,180000
Baianá,Nia Archives,64,0.531,0.89,169.963,0.144,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,7B0gxo0jQCy5Lk93RIODAC,180000
Off Wiv Ya Headz,Nia Archives,59,0.555,0.984,164.989,0.135,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,29LpCEcWnk9lFfzR2o3YVW,180000
Bad Gyalz,Nia Archives,57,0.325,0.973,169.924,0.0449,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,1sdfHsJC1KytSyhhGpZ2kv,180000
Headz Gone West,Nia Archives,56,0.609,0.868,175.11,0.101,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,6qKEuKSyMEhzrMHn53Qqmg,180000
Little Things - Nia Archives Remix,Nia Archives,54,0.647,0.997,165.09,0.284,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,2Fn1fXkRt03hV7uhrKfLh2,180000
Sober Feels,Nia Archives,54,0.521,0.658,84.601,0.0736,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,33trRVG42wEdwNI5l1mS2D,180000
Mash up the Dance,Nia Archives,54,0.616,0.995,169.982,0.109,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,3HWxmlUkBo3GXRxefWas8m,180000
(Over)Thinking,Nia Archives,53,0.726,0.916,113.264,0.0936,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,2umDDFvRJtjmIZcnTTfIWL,180000
Luv Like,Nia Archives,52,0.676,0.885,159.984,0.0502,['modern jungle'],55,7BMR0fwtEvzGtK4rNGdoiQ,3cJSNe3eSkegr9dZsZxr6c,180000
Spicy - Nitepunk Remix,Nitepunk,50,0.649,0.967,126.088,0.0608,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,41Kf9FQ2Dxj81cjQpEWDUJ,180000
Hyperdust - Reimagined,Nitepunk,26,0.569,0.96,146.975,0.0524,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,639gMN3hxqCMemBXJORQ2y,180000
Miracle - REAPER Remix,Nitepunk,43,0.418,0.888,174.024,0.149,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,3wknLKMR6bR5zoDIyKNO68,180000
Feel This Way,Nitepunk,42,0.346,0.93,107.788,0.114,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,2s9fS0BJCjluUwZqYljM7R,180000
Point - NVADRZ & WINK Remix,Nitepunk,31,0.654,0.974,140.012,0.0789,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,1NAAO9U3YQx1QRWY4cfnMK,180000
Flow,Nitepunk,38,0.517,0.959,118.609,0.418,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,5mnOfhkeiaj0MLr5XWK2kV,180000
Hyperdust,Nitepunk,38,0.575,0.989,147.087,0.445,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,1P3o5TUYsIN3Qx7u17iRBN,180000
Point,Nitepunk,34,0.658,0.983,128.057,0.286,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,48YZyHxvB3av00Tcbtsakz,180000
Too Hot To Touch - Shadient & AWE Remix,Nitepunk,24,0.431,0.907,149.64,0.171,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,3ID4Dv1TUbs3qxX2NYAy1y,180000
Spider (feat. Tida) - Control Freak Remix,Nitepunk,25,0.672,0.938,129.964,0.103,['dubstep'],40,6iPbI11utXY9CVhX6SPXEg,1L4XDcGo5USdbsVQKZBLVk,180000
Push To Start (feat. No/Me),Noizu,70,0.852,0.988,128.013,0.0588,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,6t4VHEcJ7Kek9pgGHlDp6R,180000
Summer 91 (Looking Back),Noizu,67,0.509,0.953,125.015,0.0414,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,4FEcEwbE2vsqhxbTPtiNTL,180000
Summer 91,Noizu,61,0.5,0.953,124.992,0.0441,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,7pARbCUoO1CTzU5ucMEaVF,180000
Baby Baby,Noizu,60,0.627,0.948,125.048,0.0428,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,2fMtXRKJDPtT8Xs4EJkBQh,180000
Middle,Noizu,51,0.737,0.976,127.009,0.0561,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,2UtatN3L6WIB7fultoOKra,180000
More Love (feat. Secondcity),Noizu,59,0.572,0.951,123.984,0.0504,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,5PY9fTLp4MPXsbeRouS8gd,180000
Vogue,Noizu,59,0.745,0.932,128.0,0.0507,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,3FrlcqYxS1A3W7pCGAHai6,180000
Burnin',Noizu,58,0.711,0.922,128.035,0.0887,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,55NFZV4mg6VcXvoB0M65d0,180000
Moon Groove,Noizu,54,0.784,0.879,127.983,0.0567,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,0TAIIxetpsMUEPOHZkQO9J,180000
Catch My Love,Noizu,45,0.753,0.851,126.012,0.0497,"['bass house', 'house', 'tech house']",56,3VRyybsQu0MDG0F2LBxnv7,0C0LsZeUyAG50xJKEIpBgY,180000
Wavy Distance - Paco Osuna Remix,Paco Osuna,40,0.833,0.714,126.008,0.0407,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,3BVFSQWeBezT7NV10g6MnY,180000
Un Poquito - Paco Osuna Remix,Paco Osuna,36,0.799,0.724,129.003,0.0562,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,5JsDbxOnjyfZ8XgmcZfqn3,180000
Brazilera - Paco Osuna & Fer BR Remix,Paco Osuna,35,0.725,0.825,129.976,0.04,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,13jYJ0aScIQXl9r4REZQFK,180000
Elektrika Salsa,Paco Osuna,32,0.79,0.955,131.994,0.0417,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,35bxDmU9IlSLZE7ndeUCEP,180000
Fly Life - Paco Osuna Remix,Paco Osuna,30,0.721,0.867,126.01,0.0423,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,7gNwfa0owelFr9xsdAe9pQ,180000
The Key,Paco Osuna,28,0.799,0.898,127.963,0.0576,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,3BPE0PRteRnNc2oU588ozr,180000
Don't Look Back,Paco Osuna,28,0.802,0.853,126.985,0.0517,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,4PybIZYe6HikYlWFcPNJ15,180000
Atopisimo,Paco Osuna,27,0.828,0.84,125.004,0.0681,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,2CnrVfsMkOsR2pW5ewVNPv,180000
Samba Drone - Paco Osuna Remix,Paco Osuna,27,0.765,0.92,124.989,0.0463,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,69pq8Gkwg6IeqfyhbgqESi,180000
WaAaAa,Paco Osuna,25,0.735,0.809,125.017,0.0452,"['minimal techno', 'spanish techno', 'techno']",30,6vdIozDDsH4uJEAHN8tyS3,2qsr4NxKSglcnIygDEoYnt,180000
In Your Arms (For An Angel),Paul van Dyk,66,0.694,0.828,126.002,0.0336,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,5WOnsi0Bug74LmhxcPfKvR,180000
For An Angel - PVD Angel In Heaven Radio Edit,Paul van Dyk,63,0.668,0.982,138.223,0.0331,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,2zI4py4xY6v4vIrAlR6GtP,180000
1998 - Paul van Dyk Remix,Paul van Dyk,52,0.452,0.925,136.997,0.0398,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,72lRA680a5ZWu0l14phseH,180000
Duality,Paul van Dyk,51,0.486,0.912,136.007,0.0388,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,75dtuLXf7uNtQNAGMDIM7k,180000
Let Go - Single Edit,Paul van Dyk,50,0.603,0.792,134.991,0.0291,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,32UzL4LPJB0uNtmAS1UFq7,180000
Nothing but You,Paul van Dyk,49,0.531,0.932,139.372,0.0377,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,5qwtQRNEhvzSEX4hrdDmRT,180000
Someone Like You,Paul van Dyk,48,0.449,0.915,137.98,0.0349,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,5BhOXlQmuNX30x9G1jSOrS,180000
We Are Alive - Radio Mix,Paul van Dyk,43,0.62,0.902,134.697,0.0322,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,7fRjxQ1g7A8WbNR6y1wuDZ,180000
FILTHY ACID,Paul van Dyk,46,0.79,0.717,131.988,0.0896,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,5pQE39FojbnW0fiXLswMdI,180000
ACID TRAXXX,Paul van Dyk,43,0.423,0.931,127.98,0.0494,"['german techno', 'trance', 'uplifting trance']",53,7wU1naftD3lNq7rNsiDvOR,1quQPqteq8pTCnfe9prReR,180000
Suvi,Pretty Pink,52,0.455,0.652,124.081,0.0679,['german house'],44,78GHS9zWXcj8tBke222g5N,5EwMoEspweyiYHBpOrPTml,180000
Fairytale - Radio Edit,Pretty Pink,51,0.618,0.855,123.978,0.0555,['german house'],44,78GHS9zWXcj8tBke222g5N,3aDY30I3W9jFLY1VoynIRO,180000
Get Lucky,Pretty Pink,48,0.653,0.776,123.943,0.0428,['german house'],44,78GHS9zWXcj8tBke222g5N,4lSCnW0nsmts8DKJLNiia9,180000
Sweet Dreams - Pretty Pink Remix,Pretty Pink,44,0.723,0.752,125.056,0.077,['german house'],44,78GHS9zWXcj8tBke222g5N,3J7563ODMi3wYq56KsZfxQ,180000
Gravity,Pretty Pink,46,0.529,0.77,124.075,0.0361,['german house'],44,78GHS9zWXcj8tBke222g5N,1HCiKjfdSRGEDtyb1bXwRF,180000
Euphoria,Pretty Pink,46,0.689,0.843,125.046,0.159,['german house'],44,78GHS9zWXcj8tBke222g5N,6uLwfXYTPZDPw3wht0HgRi,180000
Another You - Pretty Pink Remix,Pretty Pink,43,0.741,0.589,122.028,0.0308,['german house'],44,78GHS9zWXcj8tBke222g5N,0JybKJgYbP9cbz1BxWlvP6,180000
Move It - AKA AKA Edit,Pretty Pink,42,0.8,0.69,120.038,0.102,['german house'],44,78GHS9zWXcj8tBke222g5N,4BKrPsFg17m9SFYM3fZZ19,180000
Wildlands,Pretty Pink,41,0.546,0.936,124.876,0.0619,['german house'],44,78GHS9zWXcj8tBke222g5N,0vr4AISCESrJ9ze2YaITpW,180000
LAY ME DOWN,Pretty Pink,40,0.498,0.911,126.698,0.0528,['german house'],44,78GHS9zWXcj8tBke222g5N,50SJaoPsOsvhwxUCRP4WxD,180000
My Body Moves - Soul Speech Remix,Robbie Rivera,50,0.587,0.962,122.983,0.0345,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,4ZJOATYd35dFCb8b9PasEM,180000
Agua Pa Beber,Robbie Rivera,43,0.677,0.841,125.995,0.0909,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,1NXZGVa6vtrguDmZGZFjNr,180000
My Body Moves,Robbie Rivera,41,0.628,0.83,123.084,0.0312,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,54S9I0mFQswfzVXmlhlI5m,180000
La Vecina (feat. Lyon Monster),Robbie Rivera,39,0.727,0.953,123.938,0.0516,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,2Db88djeQEgmh4yJIMiOFi,180000
Me Duele feat. Cumbiafrica,Robbie Rivera,38,0.691,0.928,124.042,0.0399,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,1AtYsgojnqvyTic4muhNCM,180000
Girlfriend - 2008 Remix,Robbie Rivera,28,0.792,0.522,130.009,0.0516,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,04hY9ZE6jatvZjsu1Q9nPc,180000
All About Disco - Radio Edit,Robbie Rivera,33,0.747,0.946,122.003,0.0967,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,3Q5JEE4e6YIR9ZMbFxnwiP,180000
Go - Daniel Wanrooy Remix,Robbie Rivera,33,0.677,0.981,125.0,0.0734,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,6r98YI3UgobSSsYe0DCMIH,180000
Back To Zero,Robbie Rivera,32,0.713,0.824,126.993,0.0318,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,79g5nSX6cf0PMC3hRGbDDt,180000
Miami Vibes - Extended mix,Robbie Rivera,30,0.76,0.795,123.989,0.0428,"['circuit', 'house', 'tribal house']",39,4bYwbb6k4ujHD2NXRxSwRP,3dwQ2MW1y33o3sbNl1Xcpt,180000
Murda Twinz,Slugga Tee,18,0.694,0.603,160.032,0.372,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,55Jf09UiCWI2jE2jf42mJG,180000
Murda Twinz Remix,Slugga Tee,31,0.822,0.57,79.956,0.36,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,0BIosmcjeAlp1HaLvpXHrv,180000
Interrogation,Slugga Tee,18,0.709,0.371,179.979,0.402,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,6cRljSI3Mc7qxiRVE48DPH,180000
Bang It Out,Slugga Tee,20,0.716,0.525,165.052,0.459,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,1kZdsYE37UjhYcBXX8ad41,180000
5AM,Slugga Tee,19,0.919,0.466,130.043,0.262,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,1CNzQIRw2PYDmnhoDUz254,180000
Y&R,Slugga Tee,16,0.704,0.819,106.053,0.132,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,1Q6Ttk4mfNaSogMz0SFbaP,180000
Own Shoota,Slugga Tee,14,0.725,0.793,95.012,0.224,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,2MF3faJm2DugciQl2As21e,180000
Consequences,Slugga Tee,14,0.905,0.559,139.964,0.286,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,4ZBi7W0GSe5eKKI4tZOEmt,180000
Responsible,Slugga Tee,13,0.689,0.6,174.045,0.319,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,2yvHw6xPwj5RzYmVzJUmB0,180000
Ghetto Boy,Slugga Tee,13,0.854,0.897,94.05,0.131,['florida drill'],15,42L24ZOTAX3RPfZR3DiEo9,76NnF4ODyaobkcIR6AVr6L,180000
Light,San Holo,63,0.57,0.763,150.088,0.0573,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']",55,0jNDKefhfSbLR9sFvcPLHo,6jq6rcOikCZAmjliAgAmfT,180000
